"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sp3.W.Hivep2_-3|-|-",1496.40625,0.104226129703727,0.28273665079968,0.368633247260086,0.712401110489878,0.999999953144169
"Sox4.W.Oct4(POU,Homeobox)-mES-Oct4-ChIP-Seq(GSE11431)-Homer_-3|-|+",1447.275,-0.0579213191106928,0.126971377625854,-0.456176188631814,0.648263286630977,0.999999953144169
"Sox4.W.Creb3_1|+|-",662.9625,0.128920018823602,0.744921057362191,0.17306534370248,0.86260006557305,0.999999953144169
"Smad4.W.Six1(Homeobox)-Myoblast-Six1-ChIP-Chip(GSE20150)-Homer_-3|+|+",980.66875,0.0738198359373596,0.333056688747942,0.221643457199043,0.824591449817477,0.999999953144169
"Smad4.W.Nrf1_-1|-|-",1282.1625,0.101155748099653,0.329052044877131,0.307415649513515,0.758527017946278,0.999999953144169
"Smad4.W.Nrf1_-1|-|+",1060.55625,0.0658620605628412,0.287052995276061,0.229442164501719,0.81852526757624,0.999999953144169
"Sfpi1.W.Nr3c1_-3|+|-",1293.5375,0.0792464988746974,0.453980301840584,0.174559333419107,0.861425905105853,0.999999953144169
"Sfpi1.W.Irf4:Irf1_-2|-|+",2542.5875,0.357942777501902,0.803899988396142,0.445257846334881,0.656133427241137,0.999999953144169
"Sfpi1.W.Irf4:Irf1_-2|+|+",2495.4125,0.0362649945649589,0.136712029766055,0.265265570462354,0.790804885486846,0.999999953144169
"Sfpi1.W.Creb3_-3|-|-",1632.91875,0.089948148381264,0.732240868086367,0.122839563184084,0.902234144599703,0.999999953144169
"Sfpi1.W.Atf5_-5|-|+",1873.0875,-0.0479931252250078,0.454360836657917,-0.105627777204621,0.91587768501182,0.999999953144169
"Sfpi1.W.Arid3a_-3|-|-",1461.44375,0.547946864982914,0.331510987837134,1.6528769334551,0.0983559124977031,0.999999953144169
"Sfpi1.W.Arid3a_-3|+|-",629.03125,-0.0800448897970663,0.331648943692712,-0.241354273304219,0.809280549857054,0.999999953144169
"SPDEF(ETS)-VCaP-SPDEF-ChIP-Seq(SRA014231)-Homer.W.Zbtb33-halfSite_-1|+|-",2013.675,0.0669218394829304,0.424798700468133,0.157537768851886,0.874821044260627,0.999999953144169
"SPDEF(ETS)-VCaP-SPDEF-ChIP-Seq(SRA014231)-Homer.W.VDR(NR),DR3-GM10855-VDR+vitD-ChIP-Seq(GSE22484)-Homer_-4|-|-",520,-0.103218964131838,0.33401126006857,-0.309028396559589,0.757299925990683,0.999999953144169
"Rxra.W.Zfp384_1|+|+",1035.69375,-0.135098982502778,0.403803460089437,-0.334566183441952,0.737952357863842,0.999999953144169
"Rxra.W.Tfe3_-2|-|-",1517.65,0.458180344094639,0.813317543070069,0.563347425613277,0.573198329846651,0.999999953144169
"Rxra.W.Ppard:Nr2c2_0|-|-",570.84375,-0.105295804655319,0.498650010647919,-0.211161741515864,0.832761063453583,0.999999953144169
"Rxra.W.Nfic_2|+|+",201.2125,0.0233278273144225,0.392153888507797,0.0594864108148674,0.952564688908425,0.999999953144169
"Rxra.W.GATA3(Zf)-iTreg-Gata3-ChIP-Seq(GSE20898)-Homer_-1|+|-",1162.66875,-0.0447083234955553,0.297155781163921,-0.150454160172952,0.880406313874135,0.999999953144169
"Runx1.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-1|-|+",669.70625,-0.273104431035504,0.282455767283921,-0.966892740982634,0.333597655835365,0.999999953144169
"Runx1.W.Unknown-ESC-element(?)-mES-Nanog-ChIP-Seq(GSE11724)-Homer_-4|-|+",998.375,-0.0783194944215185,0.311868770934651,-0.251129647212832,0.801713875044496,0.999999953144169
"Runx1.W.Creb3_2|-|-",1019.9375,0.40471083182067,0.406039827627294,0.996726932393824,0.318897073163904,0.999999953144169
"Runx1.W.Creb3_2|-|+",712.925,-0.0301375769010411,0.241070080142509,-0.125015833085654,0.900511015688174,0.999999953144169
"Runx1.W.Bptf_0|+|-",1284.1125,0.36661227086063,0.447087948268184,0.820000342842431,0.412215911726537,0.999999953144169
"Rfx3.W.Six1(Homeobox)-Myoblast-Six1-ChIP-Chip(GSE20150)-Homer_-5|+|+",910.85625,-0.147849833524244,0.284807624509215,-0.519121753776856,0.603675839277705,0.999999953144169
"Rfx3.W.Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer_-3|-|+",539.475,0.351618571503473,0.590745369315525,0.59521172702696,0.551701952408582,0.999999953144169
"Rfx3.W.Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer_-3|+|-",880.075,-0.147295235844846,0.233499206148728,-0.630816859184633,0.528160278631347,0.999999953144169
"Rfx3.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-5|+|+",660.63125,0.290083385348006,0.317150885162553,0.914654188019455,0.360373201634866,0.999999953144169
"Rfx3.W.Atoh1(bHLH)-Cerebellum-Atoh1-ChIP-Seq(GSE22111)-Homer_-5|+|-",391.28125,-0.0973207968355432,0.366979671433507,-0.265193972340173,0.790860038097309,0.999999953144169
"Rfx3.W.Ascl1(bHLH)-NeuralTubes-Ascl1-ChIP-Seq(GSE55840)-Homer_-5|-|+",754.69375,-0.0644463200932072,0.472771076747177,-0.136316122671081,0.891571378806916,0.999999953144169
"Rest.W.Creb3_-1|+|-",589.3625,-0.258977581294828,0.365016632693278,-0.709495288978917,0.478017173936976,0.999999953144169
"Rela:Relb.W.Zbtb33-halfSite_-1|+|+",942.89375,0.021934701327951,0.38019061339537,0.0576939581228969,0.953992406401014,0.999999953144169
"Rela:Relb.W.Runx1_-2|-|+",1217.5125,-0.141094212459083,0.808610935911593,-0.174489616937989,0.861480690082012,0.999999953144169
"Rela:Relb.W.Mbd2_-3|-|-",1296.175,-0.0969933542834226,0.521670616776841,-0.18592834475267,0.852500953851112,0.999999953144169
"Rela:Relb.W.Hsf1_-5|-|+",1563.13125,0.259213029791212,0.288942097601442,0.897110638923799,0.36965988226126,0.999999953144169
"Rela:Relb.W.E2f6:E2f4_-4|-|-",1223.39375,0.260029537198936,0.331104422155109,0.785339970715107,0.432254266413362,0.999999953144169
"Rela:Relb.W.Cxxc1_-2|-|-",1716.61875,0.140787673249602,0.315270109765844,0.4465620713431,0.655191286165869,0.999999953144169
"Rela:Relb.W.Cxxc1_-2|+|+",1020.3625,-0.0608303457114807,0.4522497190399,-0.134506099507635,0.89300238820998,0.999999953144169
"Rbpj.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-1|-|+",1246.76875,0.0518212018934006,0.23837643922398,0.21739229792215,0.827902633051805,0.999999953144169
"Rbpj.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-1|+|+",1198.85625,-0.030924268400348,0.543951225323816,-0.0568511788569622,0.954663744997565,0.999999953144169
"Rbpj.W.Tbet(T-box)-CD8-Tbet-ChIP-Seq(GSE33802)-Homer_-2|-|+",2045.7875,0.500109734588569,0.294969931597053,1.6954600486932,0.0899881829068995,0.999999953144169
"Rbpj.W.Six1(Homeobox)-Myoblast-Six1-ChIP-Chip(GSE20150)-Homer_-4|-|-",1019.225,-0.046320664479118,0.309862304579584,-0.14948789767108,0.881168658328149,0.999999953144169
"Rbpj.W.SPDEF(ETS)-VCaP-SPDEF-ChIP-Seq(SRA014231)-Homer_-2|-|-",1279.3125,0.117891974963204,0.515657979361668,0.228624358938734,0.819160890254273,0.999999953144169
"Rbpj.W.Ppard:Nr2c2_1|-|+",175.65,-0.0521602296303982,0.459934981446962,-0.113407833138287,0.909707229831698,0.999999953144169
"Rbpj.W.Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer_-2|-|-",2164.6375,-0.00356724589789737,0.323190063883358,-0.0110376100522225,0.991193440167021,0.999999953144169
"Rbpj.W.Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer_-2|-|+",876.88125,-0.0410768712712257,0.289895042294009,-0.141695666632221,0.887320397931756,0.999999953144169
"Rbpj.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-4|-|-",1474.7375,0.0416139244158681,0.192858625052536,0.215774246054758,0.829163724104534,0.999999953144169
"Rbpj.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-4|+|-",883.5125,0.0118663290484456,0.66177902478888,0.0179309536929358,0.985693935504207,0.999999953144169
"Rbpj.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-4|+|+",554.85,0.0330417755060748,0.970790358769706,0.0340359534966427,0.972848480556114,0.999999953144169
"Rbpj.W.Meis1(Homeobox)-MastCells-Meis1-ChIP-Seq(GSE48085)-Homer_-2|-|-",1289.18125,-0.0500332431407614,0.156167835292273,-0.320381229893612,0.748679352653119,0.999999953144169
"Rbpj.W.Foxh1(Forkhead)-hESC-FOXH1-ChIP-Seq(GSE29422)-Homer_-4|-|-",917.4,-0.17578824567093,0.603754256720041,-0.291158602551173,0.770930021975901,0.999999953144169
"Rbpj.W.E2f6:E2f4_0|-|-",662.93125,0.169001031904765,0.888530945675532,0.190202752900493,0.849150253997546,0.999999953144169
"Rbpj.W.Ascl1(bHLH)-NeuralTubes-Ascl1-ChIP-Seq(GSE55840)-Homer_-4|+|+",1575.71875,0.381045980961613,0.812555819172248,0.468947451942176,0.63910719710615,0.999999953144169
"Rbpj.W.AP-2gamma(AP2)-MCF7-TFAP2C-ChIP-Seq(GSE21234)-Homer_-4|+|-",713.93125,0.207258644082066,0.372975648690138,0.555689479487313,0.578423149794283,0.999999953144169
"Rara.W.Zfp384_2|-|-",698.41875,-0.0254562909688575,0.234382103585724,-0.108610216306669,0.913511657253621,0.999999953144169
"Rara.W.Zbtb7b_3|+|-",505.81875,0.877704305005983,0.844555425891455,1.03925009312389,0.298688438766932,0.999999953144169
"Rara.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-1|+|-",2345.34375,0.0165719504096062,0.128977394679616,0.12848724732556,0.897763389733288,0.999999953144169
"Rara.W.Six1(Homeobox)-Myoblast-Six1-ChIP-Chip(GSE20150)-Homer_-4|+|+",1010.66875,0.00814534965553535,0.994720474962687,0.0081885814764604,0.993466530279783,0.999999953144169
"Rara.W.Rxra_1|-|-",738.30625,0.247174047796593,0.291666382165717,0.847454704794039,0.396741723808352,0.999999953144169
"Rara.W.Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer_-2|+|+",1354.7625,-0.0391125293233275,0.163488419063204,-0.239237308351528,0.810921574574955,0.999999953144169
"Rara.W.Nfic_3|-|-",303.325,0.00362185552274592,0.449567122621221,0.00805631760087021,0.993572058102878,0.999999953144169
"Rara.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-4|+|-",856.675,-0.166448873267874,0.39413318425052,-0.422316313163001,0.672794152562003,0.999999953144169
"Rara.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-4|+|+",1050.3375,0.0412544415542283,0.700642912370095,0.0588808376219424,0.953047020929479,0.999999953144169
"Rara.W.Grhl1_0|+|-",783.3125,-0.0835566869072979,0.596380336728953,-0.140106374676255,0.888575944012105,0.999999953144169
"Rara.W.Grhl1_0|+|+",1072.03125,0.124227655833324,0.334706034990537,0.371154514249605,0.710522449608285,0.999999953144169
"Rara.W.GATA3(Zf)-iTreg-Gata3-ChIP-Seq(GSE20898)-Homer_0|-|+",1255.7375,-0.0854663549664411,0.161594856887565,-0.528892791593654,0.596879822748744,0.999999953144169
"Rara.W.Atoh1(bHLH)-Cerebellum-Atoh1-ChIP-Seq(GSE22111)-Homer_-4|+|+",1469.275,0.131952209427064,0.611043995978006,0.215945513409175,0.829030219400421,0.999999953144169
"Rara.W.Ascl1(bHLH)-NeuralTubes-Ascl1-ChIP-Seq(GSE55840)-Homer_-4|+|+",1436.94375,-0.0424443850445064,0.693117491142694,-0.061236926764799,0.951170521597075,0.999999953144169
"Prdm1.W.Rbpj_-3|+|+",2022.35625,-0.0352644100978608,0.45644616777933,-0.0772586398729706,0.93841779312119,0.999999953144169
"Prdm1.W.Atf5_-5|+|+",2198.675,-0.357769763362236,0.347677048973997,-1.02902899233074,0.30346605125096,0.999999953144169
"Ppard:Nr2c2.W.Tfe3_-2|+|+",1131.31875,0.666268692690275,0.685571816007248,0.971843761855039,0.33112828110133,0.999999953144169
"Ppard:Nr2c2.W.Nrf1_-3|+|-",1559.31875,-0.378027642729814,0.307470257233905,-1.2294771082272,0.218892975542977,0.999999953144169
"Pou2f1:Pou2f2.W.Tfap4_0|+|-",219.05,0.468180844854436,0.320009395670987,1.46302218368547,0.143461308909621,0.999999953144169
"Pou2f1:Pou2f2.W.Tfap4_0|+|+",657.96875,0.0822164626816639,0.324485544893,0.253374808140607,0.799978592831636,0.999999953144169
"Pou2f1:Pou2f2.W.SPDEF(ETS)-VCaP-SPDEF-ChIP-Seq(SRA014231)-Homer_-4|-|+",1145.675,0.297619762901856,0.855480417379313,0.347897809062173,0.727916930734722,0.999999953144169
"Pou2f1:Pou2f2.W.Pit1(Homeobox)-GCrat-Pit1-ChIP-Seq(GSE58009)-Homer_-4|-|-",920.625,0.423934145105354,0.932742104407148,0.454503064783172,0.649466786553926,0.999999953144169
"Pou2f1:Pou2f2.W.Lmo2_0|+|+",1043.95,-0.0971175673590067,0.416415638454949,-0.233222670789569,0.815588502447497,0.999999953144169
"Pou2f1:Pou2f2.W.Klf7_1|+|+",654.825,0.0526990687263794,0.309029652096062,0.170530783596125,0.864592727096608,0.999999953144169
"Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer.W.Sox6(HMG)-Myotubes-Sox6-ChIP-Seq(GSE32627)-Homer_-2|+|+",1000.5625,-0.013221132287104,0.222970811250188,-0.0592953499741679,0.952716864783151,0.999999953144169
"Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer.W.Pit1(Homeobox)-GCrat-Pit1-ChIP-Seq(GSE58009)-Homer_-2|-|+",784.29375,0.0129297628116836,0.542801427750738,0.0238204288910256,0.980995844773399,0.999999953144169
"Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer.W.Pit1(Homeobox)-GCrat-Pit1-ChIP-Seq(GSE58009)-Homer_-2|+|-",1268.15625,0.753497412694414,0.40369202423634,1.86651548075491,0.0619692802298766,0.999999953144169
"Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-5|-|-",859.4,0.089987793336119,0.335399456319609,0.268300355413718,0.788468132666476,0.999999953144169
"Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-5|+|+",166.43125,0.269068249261592,0.257990675625136,1.04293788374178,0.296977062504402,0.999999953144169
"Nr3c1.W.Six1(Homeobox)-Myoblast-Six1-ChIP-Chip(GSE20150)-Homer_-4|-|+",972.85625,-0.106650682613259,0.346452953284954,-0.30783597484747,0.758207145971599,0.999999953144169
"Nr3c1.W.Runx1_2|+|+",1079.55,-0.00986247534336089,0.218558292934117,-0.0451251481284853,0.964007556528103,0.999999953144169
"Nr3c1.W.Rfx3_1|-|+",1444.13125,-0.0671252052607535,0.257799283698329,-0.260377780332787,0.794572380731241,0.999999953144169
"Nr3c1.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-4|+|-",851.43125,0.00329792518877869,0.401454891702639,0.00821493337593079,0.993445505213226,0.999999953144169
"Nr3c1.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-4|+|+",455.24375,0.219172468104175,0.394425246102112,0.555675556446086,0.578432669483728,0.999999953144169
"Nr3c1.W.Hnf1b_2|+|+",1616.31875,0.00884836164052048,0.1905250160696,0.0464419939336896,0.962957966285209,0.999999953144169
"Nr3c1.W.Ascl1(bHLH)-NeuralTubes-Ascl1-ChIP-Seq(GSE55840)-Homer_-4|+|-",630.58125,-0.026173967347049,0.170802733499691,-0.153240916060025,0.878208292349799,0.999999953144169
"Nr3c1.W.Ascl1(bHLH)-NeuralTubes-Ascl1-ChIP-Seq(GSE55840)-Homer_-4|+|+",1279.65,-0.156712404162957,0.165125097172906,-0.949052608271052,0.342593856136868,0.999999953144169
"Nfya.W.Zbtb33-halfSite_0|+|+",1493.0375,0.0164991432532086,0.202429411771943,0.0815056621900207,0.935039822086396,0.999999953144169
"Nfkb1.W.Zbtb33-halfSite_-1|+|+",969.4875,-0.185971537921999,0.20510793614898,-0.906700839634594,0.364565019303184,0.999999953144169
"Nfkb1.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-5|-|+",1552.89375,-0.980470605847503,0.483463903047074,-2.0280120184113,0.0425590214068662,0.999999953144169
"Nfic.W.Smad2_0|+|+",1357.025,0.0556719644580451,1.06569385735163,0.052240110116048,0.958337373298531,0.999999953144169
"Nfic.W.Rest_0|+|-",1102.3625,-0.144138268798087,0.842616912517014,-0.171060260786276,0.864176382544863,0.999999953144169
"Nfic.W.Ppard:Nr2c2_2|-|-",1052.49375,0.212625000717097,0.282796896733623,0.751864688661615,0.452132435232812,0.999999953144169
"Nfe2l1.W.Zfp384_3|+|-",1021.5,0.265551915277661,0.366366570880968,0.724825724790098,0.46855895193749,0.999999953144169
"Nfe2l1.W.Six1(Homeobox)-Myoblast-Six1-ChIP-Chip(GSE20150)-Homer_-3|-|-",1832.8,-0.0491099466296018,0.261535503237668,-0.187775449304768,0.851052682026528,0.999999953144169
"Nfe2l1.W.Six1(Homeobox)-Myoblast-Six1-ChIP-Chip(GSE20150)-Homer_-3|-|+",698.3375,0.193627862304315,0.330795298577039,0.585340429979605,0.558318834894078,0.999999953144169
"Nfe2l1.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-3|-|+",634.24375,-0.108670970938117,0.363863950930263,-0.298658250316599,0.765200815286705,0.999999953144169
"Nfe2l1.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-3|+|-",1200.675,0.0224146693558067,0.363413286026236,0.0616781780349893,0.950819118281597,0.999999953144169
"Nfe2l1.W.Meis1(Homeobox)-MastCells-Meis1-ChIP-Seq(GSE48085)-Homer_-1|+|+",1754.3125,-0.170219966570295,0.3401890699742,-0.500368711385127,0.616815480399116,0.999999953144169
"Nfe2l1.W.Mef2c_0|-|-",1047.875,-0.00757691151513335,0.340260328231715,-0.0222679839125222,0.982234187683275,0.999999953144169
"Nfe2l1.W.Bptf_1|-|-",631.7375,0.315395966497704,0.321641033983339,0.980583735202273,0.32679805829778,0.999999953144169
"Nfe2l1.W.Bptf_1|+|-",1487.55,-0.145836247776983,0.250927102543899,-0.581189701305659,0.561112607883511,0.999999953144169
"Nfe2l1.W.Atoh1(bHLH)-Cerebellum-Atoh1-ChIP-Seq(GSE22111)-Homer_-3|-|-",740.45625,0.218947169970984,0.301103884922084,0.72714827318698,0.46713512964662,0.999999953144169
"Nfe2l1.W.Atoh1(bHLH)-Cerebellum-Atoh1-ChIP-Seq(GSE22111)-Homer_-3|+|+",1474.95,-0.0317029629400299,0.155955391805037,-0.203282249963262,0.838914428361911,0.999999953144169
"Nfe2l1.W.Ascl1(bHLH)-NeuralTubes-Ascl1-ChIP-Seq(GSE55840)-Homer_-3|-|-",1188.2,0.0349110514375869,0.174780889490411,0.199741811243627,0.841682511986826,0.999999953144169
"Nfatc2.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-1|+|-",1199.69375,-0.130296742604255,0.232018827602131,-0.56157831651356,0.574403357365523,0.999999953144169
"Nfatc2.W.Ybx1_1|-|-",1151.76875,0.167362799607889,0.688804537615297,0.242975750693098,0.808024182760323,0.999999953144169
"Nfatc2.W.Meis1(Homeobox)-MastCells-Meis1-ChIP-Seq(GSE48085)-Homer_-2|-|-",605.65625,-0.196101118902673,0.283228713299574,-0.69237725447439,0.488700446060031,0.999999953144169
"Nfatc2.W.Ascl1(bHLH)-NeuralTubes-Ascl1-ChIP-Seq(GSE55840)-Homer_-4|-|+",1130.9375,0.0475810873683816,0.686704512411758,0.0692890268061197,0.944759560086143,0.999999953144169
"NeuroD1(bHLH)-Islet-NeuroD1-ChIP-Seq(GSE30298)-Homer.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-5|+|+",781.88125,-0.120145845774401,0.324613640256552,-0.370119523256774,0.711293435991418,0.999999953144169
"NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer.W.Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer_-4|+|-",1229,0.0893610635092203,0.160393378145537,0.557136862770833,0.57743392326755,0.999999953144169
"MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer.W.Zbtb33-halfSite_-3|-|+",478.55,-0.0577072854893022,0.351405345143136,-0.164218576316182,0.869559077842182,0.999999953144169
"Myb.W.Zbtb7a_-2|-|+",1329.84375,0.124490043148648,0.33301559576653,0.373826465580685,0.708533428027838,0.999999953144169
"Myb.W.Tcf3_-4|+|-",1641.18125,-0.209044114340529,0.201093942184552,-1.03953461784881,0.298556166745615,0.999999953144169
"Myb.W.Myc_-3|+|-",601.98125,-0.183446987678671,0.403479892852389,-0.45466203131412,0.64935240044079,0.999999953144169
"Myb.W.Lmo2_-2|+|-",915.60625,0.0156152987545322,0.324779693126827,0.0480796647234789,0.961652752659736,0.999999953144169
"Mtf1.W.Zbtb7a_-1|+|+",1462.325,0.220875666814211,0.343637266358931,0.642758188465815,0.520381017435237,0.999999953144169
"Mtf1.W.Zbtb33-halfSite_0|-|-",1026.3375,-0.0727345428988612,0.225849735186423,-0.322048386901247,0.74741603811605,0.999999953144169
"Mtf1.W.Klf16_-5|+|+",1275.5875,0.319276407681322,0.659212847179153,0.484329771556398,0.628151850430598,0.999999953144169
"Mef2c.W.SPDEF(ETS)-VCaP-SPDEF-ChIP-Seq(SRA014231)-Homer_-5|-|-",1285.46875,0.0958906158420482,0.319027066525267,0.300572038875747,0.763740855769674,0.999999953144169
"Mef2c.W.Nfatc2_-1|-|-",1621.1375,-0.0564018240112841,0.457095560535175,-0.123391756299816,0.901796884708759,0.999999953144169
"Mef2c.W.Hsf1_-4|+|-",535.0625,0.210524599221881,1.59789715872267,0.131751031706052,0.895181219836262,0.999999953144169
"Mef2c.W.Atf5_-3|-|+",1426.29375,0.24223463785018,0.619694872575683,0.390893403463808,0.695876030106354,0.999999953144169
"Mecp2.W.Smad2_-2|+|+",1712.3625,0.0147437978997032,0.166480302524109,0.0885618158794978,0.929430155311973,0.999999953144169
"Mecp2.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-5|+|-",843.2625,-0.0948099604928688,0.461208806285624,-0.205568408930495,0.837128056476218,0.999999953144169
"Mecp2.W.Foxj1_0|+|+",788.85625,-0.227490750601182,0.692897173349943,-0.328318196914175,0.742671086908123,0.999999953144169
"Mecp2.W.Atoh1(bHLH)-Cerebellum-Atoh1-ChIP-Seq(GSE22111)-Homer_-5|-|+",1019.5125,0.0715473001515436,0.411263008353855,0.173969695056998,0.861889278861587,0.999999953144169
"Mbd2.W.Ybx1_0|-|-",412.4875,0.03237542085249,0.440788716863,0.0734488420731343,0.94144895216685,0.999999953144169
"Mbd2.W.Nfkb1_-3|-|-",1173.075,0.180012926246915,0.23057396447121,0.780716620194955,0.434969183218156,0.999999953144169
"Mbd2.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-5|-|-",866.8625,-0.287196618622392,0.441400813801508,-0.650648140289883,0.515273647020485,0.999999953144169
"Mbd2.W.Atoh1(bHLH)-Cerebellum-Atoh1-ChIP-Seq(GSE22111)-Homer_-5|-|+",1444.36875,0.0311875202242556,0.828543732543265,0.0376413688249426,0.969973623726343,0.999999953144169
"Maff:Mafk.W.Zbtb7b_3|+|-",1131.6,-0.13211225663926,0.454559850401546,-0.290637759851768,0.771328377879854,0.999999953144169
"Maff:Mafk.W.Tcf3_0|-|-",1672.63125,0.0700126691903865,0.511141477067246,0.136973171482962,0.8910520012645,0.999999953144169
"Maff:Mafk.W.Myc_1|-|+",906.98125,0.0394139214475215,0.944783943612122,0.0417173912766058,0.966723989795933,0.999999953144169
"Maff:Mafk.W.Ascl1(bHLH)-NeuralTubes-Ascl1-ChIP-Seq(GSE55840)-Homer_-4|-|-",1122.75625,-0.0777141924914437,0.207515621970966,-0.37449803418808,0.708033818865377,0.999999953144169
"Mafb.W.Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer_-3|-|-",1674.5375,-0.117359589061353,0.447470999395726,-0.262273061762298,0.793110928881587,0.999999953144169
"Mafb.W.Olig2(bHLH)-Neuron-Olig2-ChIP-Seq(GSE30882)-Homer_-3|-|+",351.20625,-0.119268174203754,0.657657545477286,-0.181353008148331,0.856090501265903,0.999999953144169
"Mafb.W.NeuroD1(bHLH)-Islet-NeuroD1-ChIP-Seq(GSE30298)-Homer_-3|-|+",322.3125,-0.304648542945607,0.379468105740037,-0.802830431167549,0.422072750606472,0.999999953144169
"Mafb.W.MyoD(bHLH)-Myotube-MyoD-ChIP-Seq(GSE21614)-Homer_-5|-|-",468.9375,-0.163630775741069,0.807386534954047,-0.202667209145843,0.839395154571503,0.999999953144169
"Lmo2.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-1|+|-",906.7125,-0.168616421623129,0.357902388635271,-0.471124046604119,0.637552154002598,0.999999953144169
"Lmo2.W.Tbx20(T-box)-Heart-Tbx20-ChIP-Seq(GSE29636)-Homer_-4|+|+",1308.8,0.0757588668294579,0.395292985574808,0.191652444121402,0.848014459422977,0.999999953144169
"Lmo2.W.Rbpj_2|+|+",1437.55625,0.0825536852482248,0.30727938377115,0.268660019540093,0.788191320701058,0.999999953144169
"Lmo2.W.Lef1:Tcf7l2_1|-|+",1009.3875,0.148261892468349,0.348028659098712,0.426004837797847,0.670104320837501,0.999999953144169
"Lmo2.W.Foxj1_1|+|-",1156.6125,0.153475809924219,0.564568730808037,0.271846104024496,0.785740353738938,0.999999953144169
"Lmo2.W.Foxh1(Forkhead)-hESC-FOXH1-ChIP-Seq(GSE29422)-Homer_-4|-|+",1197.30625,-0.0889460254893615,0.221149263703266,-0.402199057776234,0.687537535603939,0.999999953144169
"Lmo2.W.Bptf_0|-|+",2058.23125,-0.108121796289457,0.161399973560807,-0.669899715000402,0.502921721445898,0.999999953144169
"Lmo2.W.Bach1_-3|+|-",724.0625,-0.216600842980381,0.766397101716788,-0.282622210463973,0.777466452693467,0.999999953144169
"Lhx2(Homeobox)-HFSC-Lhx2-ChIP-Seq(GSE48068)-Homer.W.Oct4(POU,Homeobox)-mES-Oct4-ChIP-Seq(GSE11431)-Homer_-4|+|-",930.125,0.257004062812774,0.422671727636167,0.6080464956814,0.543156636689316,0.999999953144169
"Lef1:Tcf7l2.W.Prdm1_-4|+|-",1685.98125,-0.0304711657589803,0.170971879216227,-0.178223260448834,0.858547642956251,0.999999953144169
"Lef1:Tcf7l2.W.Nfatc2_1|-|+",1665.15,0.160022725072389,0.177032867731095,0.903915341389917,0.366040293664208,0.999999953144169
